id,text,Joy,Fear,Anger,Sadness,Surprise
eng_train_track1_1577,I closed my eyes and more tears glided down my cheeks.,0,0,0,1,0
eng_train_track1_1578,"and the stains, across my heart.",0,1,0,1,0
eng_train_track1_1579,The doctor had me put my feet in the stirrups and raised the chair and tilted me back.,0,1,0,0,0
eng_train_track1_1580,It seemed so arbitrary.,0,1,0,1,1
eng_train_track1_1581,As he approached the edge of it he took to prep hops.,0,1,0,0,1
eng_train_track1_1582,"Instead of feeling a smooth, round surface, my tongue encountered a rough, jagged hollow.",0,1,0,1,0
eng_train_track1_1583,After an evening there we were driving back because we had no money for a hotel.,0,1,0,1,0
eng_train_track1_1584,Pretty much everyone objected to my wedding.,0,1,1,1,1
eng_train_track1_1585,Who loses a sock?,0,0,1,0,1
eng_train_track1_1586,"Such a soft mouth, such sweet breath tickeling the fuzz on my skin.",1,0,0,0,0
eng_train_track1_1587,"I always had my nose in a book when I was younger, and when I moved up here I lost interest.",0,0,0,1,0
eng_train_track1_1588,"The manager was at the till beside the front door, and the rest of us were mopping upstairs, cleaning tables and giving the staff toilet and stock room the once over.",0,0,0,0,0
eng_train_track1_1589,She was super happy for M.,1,0,0,0,0
eng_train_track1_1590,"However, I get sick to my stomach when I think about the fact that I have been sleeping with my brother for so long.",0,1,0,0,0
eng_train_track1_1591,Almost at the instant that the first drop of sweat popped out on my head I had the weirdest experience.,0,1,0,0,1
eng_train_track1_1592,It was as if everything was silent for just a second.,0,1,0,0,1
eng_train_track1_1593,"Now, we just gotta get it home.",1,0,0,0,0
eng_train_track1_1594,Another seventeen were sent to the hospital.,0,1,0,1,1
eng_train_track1_1595,"My ankle is feeling 100x better, but now my knee is ridiculous swollen.",1,0,0,1,0
eng_train_track1_1596,My little brother was home sick and sleeping in his bedroom.,0,0,0,1,0
eng_train_track1_1597,"So many people from my family have seen someone in the reflection, always in the same place, matching the same description.",0,1,0,0,1
eng_train_track1_1598,Not even a detention.,0,0,1,0,1
eng_train_track1_1599,"I stopped laughing, clearing my throat and looking down again.",0,0,0,0,0
eng_train_track1_1600,"At one point, I got pissed at Bryce for holding my hands back while my cell phone rang.",0,0,1,0,0
eng_train_track1_1601,"There's all this stuff I got ta do, and all the while there's this constant nagging thought in the back of my head ` should I really be here?",0,1,0,0,0
eng_train_track1_1602,It was really beautiful but being half asleep I didn't want to wake up anymore and so I kept dozing in and out of sleep watching the sunrise for a few moments before closing my eyes again and drifting off to sleep.,1,0,0,0,0
eng_train_track1_1603,This is causing some of the puffiness in his face and sometimes causes a severe headache.,0,1,0,1,0
eng_train_track1_1604,"""  Nothing, we hear absolutely nothing.",0,1,0,0,1
eng_train_track1_1605,It was long; about two feet in length with sights and bulbs coming out of it in every direction.,0,1,0,0,1
eng_train_track1_1606,"Nope, and they wouldn't let me leave the dog without paying.",0,1,1,0,1
eng_train_track1_1607,It was funny because I thought I broke my arm.,1,1,0,0,1
eng_train_track1_1608,My heart shattered into a million little pieces.,0,0,0,1,0
eng_train_track1_1609,This is pretty tame.,1,0,0,0,0
eng_train_track1_1610,Still freaks me out to remember it.,0,1,0,0,1
eng_train_track1_1611,"( my foot, i think, had stopped bleeding for the most part by now. )",0,1,0,0,0
eng_train_track1_1612,"I've tried sewing pants and a skirt for Vivian but both turned out too short, so I'm sending them to Baby G. I burned my fingers four times in two days.",0,1,0,0,0
eng_train_track1_1613,Naturally we freaked out.,0,1,0,0,1
eng_train_track1_1614,I look underhand nothing was there.,0,1,0,0,1
eng_train_track1_1615,At one point it even came up to my foot to nibble on the grass near my toes.,1,0,0,0,0
eng_train_track1_1616,"Our G-mail accounts are one letter apart, mine having an ""L"" in the middle for my middle initial.",1,0,0,0,1
eng_train_track1_1617,"With a few hours of daylight, I immediately hopped on my back after unpacking the car.",1,0,0,0,0
eng_train_track1_1618,I rolled my eyes.,0,0,1,0,0
eng_train_track1_1619,This sucks...sorry dude.,0,0,1,1,0
eng_train_track1_1620,Rolled my eyes at some of the religious nuts I work with.,0,0,1,0,0
eng_train_track1_1621,"My knuckles growing whiter and whiter, my mind screaming at me that we should be out of here, we should almost be home.",0,1,1,0,0
eng_train_track1_1622,"Now the sunshine is out and bright against my right side of my face, just like it was after I had my hair done.",1,0,0,0,0
eng_train_track1_1623,"Needless to say, the plant died from her residual evil.",0,0,1,0,1
eng_train_track1_1624,I know you run a successful store and I really admire that.,1,0,0,0,0
eng_train_track1_1625,"The only flicks I remember off my head were the bad ones, But I'm sure there were classics mixed in there, too.",0,0,0,1,0
eng_train_track1_1626,But I held off a group of runners that were breathing down my neck for the rest of the race and finished third overall.,1,0,0,0,0
eng_train_track1_1627,"As soon as I came out of the loo to wash my hands, a girl stepped out of the loo next to mine, followed by an horrendous smell.",0,1,0,0,0
eng_train_track1_1628,Decide to be roommates.,1,0,0,0,0
eng_train_track1_1629,"half of my heart, pulled out of my chest and sat in front of me, stretched out to a thin quiet man with a buzz cut and old black sweater that smells like clean dirt and cheap beer.",0,0,0,1,0
eng_train_track1_1630,"Had to scream my lungs out while the guy just let the crowd pass my bag to me, a bag which got passed all the way to the other side, before I finally managed to get my hands on to the neon orange carrier which had my Phone, Camera, Hard Drive, Wallet, and Keys.In the end had to change without bathing in a smelly toilet at Temasek Poly, before bidding Boon Goodbye on the phone whilst complaining about the event.",0,1,1,0,0
eng_train_track1_1631,crying my heart out loud because the guy i was pinning for had fallen for another girl.,0,0,0,1,0
eng_train_track1_1632,"I finally managed to sit up on my hands and knees, and glaring up at her.",0,0,1,0,0
eng_train_track1_1633,I must have been only six years old when this happened.,0,0,0,0,0
eng_train_track1_1634,I'm in the barn all day 6 days a week doing a job that keeps me on my feet and moving for the entire time I'm there.,0,1,0,0,0
eng_train_track1_1635,Never saw him again.,0,0,0,1,0
eng_train_track1_1636,"not insanely creepy, but kinda gave me a weird feeling.",0,1,0,0,1
eng_train_track1_1637,"I am not a car person, and could care less if a car is clean, but every surface on this car seemed to sparkle with cleanliness.",1,0,0,0,1
eng_train_track1_1638,I was wearing 45spf sunscreen and I still got some colour on my forearms.,0,1,0,0,0
eng_train_track1_1639,"She cants her hip against my waist into my side, almost knocking me into a stumble before tugging me upright with a dizzy laugh that rolls into my ears and I have to smile back.",1,0,0,0,1
eng_train_track1_1640,My eyes were staring at the floor as I said this.,0,1,0,1,0
eng_train_track1_1641,I was wearing khaki pants.,0,0,0,0,0
eng_train_track1_1642,"Amanda and I carried the washer up with no problems but as we sat it down in the street, my back gave out.",0,1,0,1,0
eng_train_track1_1643,"hopeful Six months ago, I stood in a strange new place, my strange new home, in front of a fountain with a shiny penny in my hand.",1,0,0,0,0
eng_train_track1_1644,JJ had gotten drunk and taken the car.,0,1,1,0,1
eng_train_track1_1645,About 2 weeks ago I thought I pulled a muscle in my calf.,0,1,0,1,0
eng_train_track1_1646,"Every single time I found a girl that I was interested in, they always ended up finding some creative way to break my heart.",0,0,1,1,0
eng_train_track1_1647,rage.. violence... threats until I leave the house... then she bounces back... goes dancing and has sex with a stranger and tells me about it.,0,1,1,1,1
eng_train_track1_1648,"I never saw that thing again, because evidently it was ""stolen"".",0,1,1,0,1
eng_train_track1_1649,"my goodness, at that point i was shocked beyond words and i believe i had an epic:O expression on my face.",0,0,0,0,1
eng_train_track1_1650,"I never felt very ""spiritual"".",0,0,0,1,0
eng_train_track1_1651,"In my head, I was like... this is shit!",0,1,1,0,0
eng_train_track1_1652,You've clearly been to hell and back.,0,1,0,1,0
eng_train_track1_1653,I will defend this to the grave.,0,0,1,0,0
eng_train_track1_1654,We roll up to the drive thru and proceed to order nearly the entire dollar menu.,1,0,0,0,0
eng_train_track1_1655,They were both fantastic.,1,0,0,0,0
eng_train_track1_1656,"Fortunately the kindly ajeoshis and ajummas that I rented the scooter from helped me get on a bus to the other ferry, but not before pulling me up a seat to thier table and shoving succulant watermelon in my face.",1,0,0,0,1
eng_train_track1_1657,There was something about the way it was moving that didn't look or feel right.,0,1,0,0,1
eng_train_track1_1658,"Moved into a new office, and being an internet company, it was important The internet worked..",1,1,0,0,0
eng_train_track1_1659,The thing I neglect to mention though.,0,1,0,0,1
eng_train_track1_1660,"I also wrote down on a piece of paper ""You are fascinating.",1,0,0,0,0
eng_train_track1_1661,"On my legs and feet I wore leggings, jeans, and then the bib.",0,0,0,0,0
eng_train_track1_1662,My heart dropped.,0,1,0,0,0
eng_train_track1_1663,"The ocean wind is cold and howling in my face, easing a sharp stream of tears out of the left eye.",0,1,0,1,0
eng_train_track1_1664,"Face down in an unfamiliar bed, he turned blinking in unexpected sunlight.",0,1,0,0,1
eng_train_track1_1665,"That was it, nothing more.So at first as I lay in bed I had quite a deadpan look on my face.",0,0,0,1,0
eng_train_track1_1666,My mind was uncooperative when a pen finally found my hand.,0,1,1,0,0
eng_train_track1_1667,"It constantly snarled in the fine hairs on the back of my neck and left red marks on my temples when it snapped, sending the steel tips of the rubber band into my face.",0,1,1,0,1
eng_train_track1_1668,"It was a sad, strange experience.",0,1,0,1,1
eng_train_track1_1669,My face hurt from laughing so much!,1,0,0,0,0
eng_train_track1_1670,We noped out of there pretty fast.,0,1,0,0,1
eng_train_track1_1671,Just doing something this stupid as a kid.,0,0,0,1,0
eng_train_track1_1672,"*Creepy/unnerving* that is, and just weird.",0,1,0,0,1
eng_train_track1_1673,My great-grandparents had an arranged marriage.,0,0,0,0,1
eng_train_track1_1674,I feel hot wax on my forehead and then experience a stinging / burning sensation and the sound of my eyebrows being thrown in the trash.,0,1,0,1,1
eng_train_track1_1675,I never got any waffles either.,0,0,1,1,0
eng_train_track1_1676,I didn't see any light yet it still seemed to glow.,0,1,0,0,1
eng_train_track1_1677,When we get out the shape is gone.,0,1,0,0,1
eng_train_track1_1678,"I spent most of the day asleep in bed, and my throat hurts so much, it nearly killed me!",0,1,0,1,0
eng_train_track1_1679,"i'm like amused by the auntie who's holding my arm all the way, and i'm thinking of all the weird pictures i took with yongqing, then i remembered my flying eyebrows, and my smile = & %!",1,0,0,0,0
eng_train_track1_1680,"We got the ranch, loaded our guns and sat up till sunrise.",1,1,0,0,0
eng_train_track1_1681,"I was mad and when I put my hands together, fire appeared and I threw it.",0,0,1,0,0
eng_train_track1_1682,I mean I know you like her and everything but I beat you to it man!,1,0,0,0,0
eng_train_track1_1683,"This...desire, this problem?",0,1,0,1,1
eng_train_track1_1684,I see the cycles.,0,0,0,0,1
eng_train_track1_1685,"Jamming the finger in my mouth to suck on, I open my stinging eyes and look over to my nightstand.",0,1,0,1,0
eng_train_track1_1686,The pain was immediate and intense.,0,1,0,1,0
eng_train_track1_1687,"Maybe it was fatigue, maybe I was just being dramatic but I raised my hand and touched the tender flesh of my cheek.",0,1,0,1,0
eng_train_track1_1688,Clearly we made a good crime-fighting team.,1,0,0,0,0
eng_train_track1_1689,"She said that I shouldn't do ANYTHING with my finger, not even type.",0,1,0,0,0
eng_train_track1_1690,My mum says that when she looked in the mirror she saw a pair of glowing yellow eyes.,0,1,0,0,1
eng_train_track1_1691,I was still naked.,0,1,0,0,1
eng_train_track1_1692,for puttin my heart into it n come out cryin n sad.,0,0,0,1,0
